BOTSWANA,BOTSWANA,FRANCISTOWN,0
KWAZULU NATAL,VERULAM,MISSIONLANDS,4340
KWAZULU NATAL,VERULAM,MOUNT MORELAND,4350
KWAZULU NATAL,VERULAM,MOUNT VIEW,4340
KWAZULU NATAL,VERULAM,OAKLANDS,4340
KWAZULU NATAL,VERULAM,OLD MUTUAL,4340
KWAZULU NATAL,VERULAM,OTTAWA,4340
KWAZULU NATAL,VERULAM,PARKGATE,4340
KWAZULU NATAL,VERULAM,REDCLIFFE,3300
KWAZULU NATAL,VERULAM,RIYADH,4340
KWAZULU NATAL,VERULAM,SANAA,4340
KWAZULU NATAL,VERULAM,SOUTH RIDGE,4340
KWAZULU NATAL,VERULAM,SUNCREST,4340
KWAZULU NATAL,VERULAM,SURIYA HEIGHTS,4340
KWAZULU NATAL,VERULAM,SURIYA,4340
KWAZULU NATAL,VERULAM,TEMPLE VALLEY,4340
KWAZULU NATAL,VERULAM,TRENANCE PARK,4340
KWAZULU NATAL,VERULAM,VALDIN HEIGHTS,4340
KWAZULU NATAL,VERULAM,VERULAM,4340
KWAZULU NATAL,VRYHEID,BHEKUZULU,3100
KWAZULU NATAL,VRYHEID,BIVANE,3100
KWAZULU NATAL,VRYHEID,CALVERT,3100
KWAZULU NATAL,VRYHEID,CORONATION,3107
KWAZULU NATAL,VRYHEID,EENSGEVONDEN,3100
KWAZULU NATAL,VRYHEID,EMONDLO,3105
KWAZULU NATAL,VRYHEID,GLUCKSTADT,3100
KWAZULU NATAL,VRYHEID,GROOTVERWAGHT,3100
KWAZULU NATAL,VRYHEID,HARTLAND,3184
KWAZULU NATAL,VRYHEID,HLOBANE,3100
KWAZULU NATAL,VRYHEID,KINGSLEY,3002
KWAZULU NATAL,VRYHEID,LANGKRANS,3114
KWAZULU NATAL,VRYHEID,LUNEBURG,3183
KWAZULU NATAL,VRYHEID,MDEMVANA,3100
KWAZULU NATAL,VRYHEID,PENVAAN,3106
KWAZULU NATAL,VRYHEID,PROTEA PARK,3100
KWAZULU NATAL,VRYHEID,SALVATION,3110
KWAZULU NATAL,VRYHEID,SKAAPKOPJE,3100
KWAZULU NATAL,VRYHEID,STREILAND,3100
KWAZULU NATAL,VRYHEID,SWART MFOLOZI,3115
KWAZULU NATAL,VRYHEID,VAALBANK,3145
KWAZULU NATAL,VRYHEID,VRYHEID,3100
KWAZULU NATAL,WESTBROOK,WESTBROOK,4400
KWAZULU NATAL,WESTVILLE,ATHOLL HEIGHTS,3630
KWAZULU NATAL,WESTVILLE,ATHOLL,3630
KWAZULU NATAL,WESTVILLE,BEREA WEST,3630
KWAZULU NATAL,WESTVILLE,BEVERLEY HILLS,3630
KWAZULU NATAL,WESTVILLE,BLUE HEIGHTS,3630
KWAZULU NATAL,WESTVILLE,CHILTERN HILLS,3630
KWAZULU NATAL,WESTVILLE,COTSWOLD HILLS,3630
KWAZULU NATAL,WESTVILLE,DAWN CREST,3630
KWAZULU NATAL,WESTVILLE,DAWNCLIFFE,3630
KWAZULU NATAL,WESTVILLE,ERIN GO BRACHT,3630
KWAZULU NATAL,WESTVILLE,GRAYLEIGH,3630
KWAZULU NATAL,WESTVILLE,MOSELEY,4093
KWAZULU NATAL,WESTVILLE,OCEANLEA,3630
KWAZULU NATAL,WESTVILLE,RESERVOIR HILLS,3630
KWAZULU NATAL,WESTVILLE,ROOI KOPPIES,3630
KWAZULU NATAL,WESTVILLE,ROUKEN GLEN,3630
KWAZULU NATAL,WESTVILLE,SCHEFERMANN,3630
KWAZULU NATAL,WESTVILLE,WESTVILLE NORTH EAST,3630
KWAZULU NATAL,WESTVILLE,WESTVILLE NORTH WEST,3630
KWAZULU NATAL,WESTVILLE,WESTVILLE NORTH,3630
KWAZULU NATAL,WESTVILLE,WESTVILLE SOUTH EAST,3630
KWAZULU NATAL,WESTVILLE,WESTVILLE SOUTH WEST,3630
KWAZULU NATAL,WESTVILLE,WESTVILLE,3630
KWAZULU NATAL,WESTVILLE,WHISPERS,3630
KWAZULU NATAL,WINTERSKLOOF,WINTERSKLOOF,3240
KWAZULU NATAL,WINTERTON,BERGVIEW,3340
KWAZULU NATAL,WINTERTON,CENTRAL DRAKENSBERG,3340
KWAZULU NATAL,WINTERTON,DRAGON PEAKS,3331
KWAZULU NATAL,WINTERTON,NORTHERN DRAKENSBERG,3340
KWAZULU NATAL,WINTERTON,WINTERTON,3340
KWAZULU NATAL,ZINKWAZI,ZINKWAZI,4390
LIMPOPO,ALLDAYS,ALLDAYS,909
LIMPOPO,BELA BELA,BELA BELA,480
LIMPOPO,BELA BELA,MABALINGWE,480
LIMPOPO,BELA BELA,PIENAARS RIVER,420
LIMPOPO,BELA BELA,RADIUM,493
LIMPOPO,BELA BELA,ROODEKUIL,480
LIMPOPO,BELA BELA,RUST DE WINTER,406
LIMPOPO,BELA BELA,SETTLERS,430
LIMPOPO,BOCHUM,BOCHUM,790
LIMPOPO,DENDRON,DENDRON,715
LIMPOPO,GAKGAPANE,GAKGAPANE,838
LIMPOPO,GIYANI,GIYANI,826
LIMPOPO,GRAVELOTTE,GRAVELOTTE,895
LIMPOPO,GROBLERSDAL,GROBLERSDAL,470
LIMPOPO,HOEDSPRUIT,HOEDSPRUIT,1380
LIMPOPO,HOEDSPRUIT,KAMPERSRUS,1380
LIMPOPO,JANE FURSE,JANE FURSE,1085
LIMPOPO,LEBOTLOANE,LEBOTLOANE,411
LIMPOPO,LEPHALALE,AFGUNS,534
LIMPOPO,LEPHALALE,BULGE RIVER,531
LIMPOPO,LEPHALALE,ELMA PARK,555
LIMPOPO,LEPHALALE,ELMESTON,532
LIMPOPO,LEPHALALE,ENKELBULT,556
LIMPOPO,LEPHALALE,LEPHALALE,555
LIMPOPO,LEPHALALE,LIMPOPODRAAI,536
LIMPOPO,LEPHALALE,MARAPONG,555
LIMPOPO,LEPHALALE,ONVERWACHT,555
LIMPOPO,LEPHALALE,WATERKLOOF,555
LIMPOPO,LETABA,LETABA,870
LIMPOPO,LETABA,NKOWANKOWA,870
LIMPOPO,LOUIS TRICHARDT,BRAAMBOS,954
LIMPOPO,LOUIS TRICHARDT,BUYSDORP,923
LIMPOPO,LOUIS TRICHARDT,CLOUDS END A H,920
LIMPOPO,LOUIS TRICHARDT,ELTIVILLAS,920
LIMPOPO,LOUIS TRICHARDT,LOUIS TRICHARDT,920
LIMPOPO,LOUIS TRICHARDT,MOPANE,925
LIMPOPO,LOUIS TRICHARDT,RONDEBOSCH,920
LIMPOPO,LOUIS TRICHARDT,VALDEZIA,935
LIMPOPO,LOUIS TRICHARDT,VERGENOEGEN A H,920
LIMPOPO,LOUIS TRICHARDT,VONDELING,920
LIMPOPO,LOUIS TRICHARDT,WATERPOORT,905
LIMPOPO,MALAMULELE,MALAMULELE,982
LIMPOPO,MODIMOLLE,ALMA,512
LIMPOPO,MODIMOLLE,BINGLEY,436
LIMPOPO,MODIMOLLE,ELANDSPOORT,510
LIMPOPO,MODIMOLLE,GEDENK,537
LIMPOPO,MODIMOLLE,MODIMOLLE,510
LIMPOPO,MODIMOLLE,RANKINS PASS,513
LIMPOPO,MODIMOLLE,TUINPLAAS,437
LIMPOPO,MODIMOLLE,VISGAT,539
LIMPOPO,MODJADJI,MODJADJI,837
LIMPOPO,MODJADJISKLOOF,MODJADJISKLOOF,835
LIMPOPO,MODJADJISKLOOF,MOOKETSI,825
LIMPOPO,MOKOPANE,AKASIA,600
LIMPOPO,MOKOPANE,AMATAVA A H,600
LIMPOPO,MOKOPANE,CHROOMPARK,600
LIMPOPO,MOKOPANE,IMPALA PARK,600
LIMPOPO,MOKOPANE,KAMEELDORINGPARK,601
LIMPOPO,MOKOPANE,MAHWELERENG,600
LIMPOPO,MOKOPANE,MOKOPANE,600
LIMPOPO,MOKOPANE,NYLPARK,601
LIMPOPO,MOKOPANE,OORLOGSFONTEIN A H,600
LIMPOPO,MOKOPANE,OU DORP,600
LIMPOPO,MOKOPANE,PLANKNEK A H,600
LIMPOPO,MOKOPANE,PLATINUM REEF,602
LIMPOPO,MOKOPANE,STERKRIVIER,630
LIMPOPO,MOKOPANE,TINMYNE,603
LIMPOPO,MOKOPANE,UITKYK A H,600
LIMPOPO,MOKOPANE,VAALTYN,600
LIMPOPO,MOOKGOPONG,CRECY,562
LIMPOPO,MOOKGOPONG,MOOKGOPONG,560
LIMPOPO,MOOKGOPONG,ROEDTAN,580
LIMPOPO,MORBENG,MORBENG,810
LIMPOPO,MUSINA,MUSINA,900
LIMPOPO,MUTALE,MUTALE,956
LIMPOPO,NEBO,NEBO,1059
LIMPOPO,NORTHAM,NORTHAM,360
LIMPOPO,NZHELELE,NZHELELE,993
LIMPOPO,PHALABORWA,LULEKANI,1392
LIMPOPO,PHALABORWA,NAMAKGALE,1392
LIMPOPO,PHALABORWA,PHALABORWA,1390
LIMPOPO,POLOKWANE,ADDNEY,712
LIMPOPO,POLOKWANE,AFRICAN JEWEL,700
LIMPOPO,POLOKWANE,ANNADALE,699
LIMPOPO,POLOKWANE,BABIRWA,716
LIMPOPO,POLOKWANE,BANDELIERKOP,800
LIMPOPO,POLOKWANE,BASKOPPIES A H,699
LIMPOPO,POLOKWANE,BENDOR PARK,699
LIMPOPO,POLOKWANE,BENDOR,699
LIMPOPO,POLOKWANE,BO DORP,699
LIMPOPO,POLOKWANE,BOOMZIEN 164 LS,699
LIMPOPO,POLOKWANE,BOYNE,728
LIMPOPO,POLOKWANE,BROADLANDS,699
LIMPOPO,POLOKWANE,BROEDERSTROOM A H,699
LIMPOPO,POLOKWANE,CAPRICORN,699
LIMPOPO,POLOKWANE,CHUENESPOORT,745
LIMPOPO,POLOKWANE,DALMADA A H,699
LIMPOPO,POLOKWANE,DE PUT A H,699
LIMPOPO,POLOKWANE,DOORNBULT A H,699
LIMPOPO,POLOKWANE,DU PREEZ RUST A H,699
LIMPOPO,POLOKWANE,DUVENHAGESKRAAL A H,699
LIMPOPO,POLOKWANE,DWARS RIVER,812
LIMPOPO,POLOKWANE,EDUAN PARK,699
LIMPOPO,POLOKWANE,EERSTEGOUD,701
LIMPOPO,POLOKWANE,ELMADAL A H,699
LIMPOPO,POLOKWANE,EMDO PARK,700
LIMPOPO,POLOKWANE,FAMO PARK,699
LIMPOPO,POLOKWANE,FAUNA PARK,699
LIMPOPO,POLOKWANE,FLORA PARK,699
LIMPOPO,POLOKWANE,FUTURA,699
LIMPOPO,POLOKWANE,GELUK A H,699
LIMPOPO,POLOKWANE,HOORNBOSH A H,699
LIMPOPO,POLOKWANE,HOSPITAALPARK,699
LIMPOPO,POLOKWANE,HOUTBOSDORP,725
LIMPOPO,POLOKWANE,INDUSTRIA,699
LIMPOPO,POLOKWANE,IVY PARK,699
LIMPOPO,POLOKWANE,IVYDALE A H,699
LIMPOPO,POLOKWANE,IVYDALE,699
LIMPOPO,POLOKWANE,JANALET,699
LIMPOPO,POLOKWANE,JEANETTE A H,699
LIMPOPO,POLOKWANE,JUNO,748
LIMPOPO,POLOKWANE,KALKFONTEIN A H,699
LIMPOPO,POLOKWANE,KOPPIEFONTEIN A H,699
LIMPOPO,POLOKWANE,KORINGPUNT,632
LIMPOPO,POLOKWANE,LADANNA,699
LIMPOPO,POLOKWANE,LADINE & EXT,699
LIMPOPO,POLOKWANE,LADINE,699
LIMPOPO,POLOKWANE,LEBOWAKGOMO,737
LIMPOPO,POLOKWANE,LEEUKUIL A H,699
LIMPOPO,POLOKWANE,LESEDI PARK,700
LIMPOPO,POLOKWANE,LETHULI PARK,700
LIMPOPO,POLOKWANE,MADIBA PARK,795
LIMPOPO,POLOKWANE,MAGOEBASKLOOF,731
LIMPOPO,POLOKWANE,MANKWENG,699
LIMPOPO,POLOKWANE,MATJESKRAAL A H,699
LIMPOPO,POLOKWANE,MOREBENG,810
LIMPOPO,POLOKWANE,MOREGLOED,699
LIMPOPO,POLOKWANE,MYNGENOEGEN A H,699
LIMPOPO,POLOKWANE,NIRVANA,699
LIMPOPO,POLOKWANE,NUWE SMITSDORP,706
LIMPOPO,POLOKWANE,ONDERDORP,699
LIMPOPO,POLOKWANE,ONVERWACHT A H,699
LIMPOPO,POLOKWANE,PALM A H,699
LIMPOPO,POLOKWANE,PALMIETFONTEIN,699
LIMPOPO,POLOKWANE,PAMPAGALANA,699
LIMPOPO,POLOKWANE,PEMMO PARK,699
LIMPOPO,POLOKWANE,PENINA PARK,699
LIMPOPO,POLOKWANE,PILGRIMSHOOP A H,699
LIMPOPO,POLOKWANE,POLOKWANE NORTH,699
LIMPOPO,POLOKWANE,POLOKWANE,699
LIMPOPO,POLOKWANE,RAINBOW PARK,700
LIMPOPO,POLOKWANE,RANDJIESFONTEIN A H,699
LIMPOPO,POLOKWANE,RIETFONTEIN A H,699
LIMPOPO,POLOKWANE,RIETKOLK A H,699
LIMPOPO,POLOKWANE,RIETVLEI 276 LS,699
LIMPOPO,POLOKWANE,ROODEPOORT,699
LIMPOPO,POLOKWANE,ROZANO,723
LIMPOPO,POLOKWANE,SANDFONTEIN,708
LIMPOPO,POLOKWANE,SCHEIFFONTEIN 798 MS,750
LIMPOPO,POLOKWANE,SEKGOSESE,699
LIMPOPO,POLOKWANE,SERALA VIEW,699
LIMPOPO,POLOKWANE,SESHEGO,742
LIMPOPO,POLOKWANE,SHAYANDIMA,945
LIMPOPO,POLOKWANE,SILWERKRUIN,699
LIMPOPO,POLOKWANE,SNYMANSDRIFT A H,699
LIMPOPO,POLOKWANE,STERKLOOP A H,699
LIMPOPO,POLOKWANE,STERPARK,699
LIMPOPO,POLOKWANE,STILLEHOOP A H,700
LIMPOPO,POLOKWANE,SUPERBIA,699
LIMPOPO,POLOKWANE,THOHOYANDOU,950
LIMPOPO,POLOKWANE,TOOSENG,755
LIMPOPO,POLOKWANE,TWEEFONTEIN,699
LIMPOPO,POLOKWANE,TZANENG MALL,855
LIMPOPO,POLOKWANE,VAALWATER A H,699
LIMPOPO,POLOKWANE,VLAKLAAGTE A H,699
LIMPOPO,POLOKWANE,VRIESGEWAAGDT 33 KS,699
LIMPOPO,POLOKWANE,WATERFALL 1035 LS,699
LIMPOPO,POLOKWANE,WATERFALL 669 LS,699
LIMPOPO,POLOKWANE,WATERVAL A,477
LIMPOPO,POLOKWANE,WATERVAL B,477
LIMPOPO,POLOKWANE,WATERVAL,477
LIMPOPO,POLOKWANE,WELGELEGEN,699
LIMPOPO,POLOKWANE,WESBURG,699
LIMPOPO,POLOKWANE,WESTENBURG,699
LIMPOPO,POLOKWANE,WILDEBEESTFONTEIN A H,699
LIMPOPO,SWARTKLIP,SWARTKLIP,370
LIMPOPO,THABAZIMBI,CHROMITE,362
LIMPOPO,THABAZIMBI,DWAALBOOM,319
LIMPOPO,THABAZIMBI,KIESEL,382
LIMPOPO,THABAZIMBI,LEEUPOORT,486
LIMPOPO,THABAZIMBI,MAKOPPA,830
LIMPOPO,THABAZIMBI,REGOROGILE,387
LIMPOPO,THABAZIMBI,ROOIBERG,500
LIMPOPO,THABAZIMBI,ROOIBOKKRAAL,384
LIMPOPO,THABAZIMBI,SENTRUM,385
LIMPOPO,THABAZIMBI,THABAZIMBI,380
LIMPOPO,THABAZIMBI,ZONDEREINDE,383
LIMPOPO,TZANEEN,AQUAPARK,850
LIMPOPO,TZANEEN,ARBORPARK,850
LIMPOPO,TZANEEN,BROEDERSTROOMDRIFT,850
LIMPOPO,TZANEEN,CALIFORNIA 507,850
LIMPOPO,TZANEEN,CENTRAL,850
LIMPOPO,TZANEEN,DEER PARK,852
LIMPOPO,TZANEEN,DOORNHOEK,850
LIMPOPO,TZANEEN,FAUNA PARK,850
LIMPOPO,TZANEEN,FLEURBAAI,850
LIMPOPO,TZANEEN,FLORAPARK,850
LIMPOPO,TZANEEN,GEORGES VALLEY,850
LIMPOPO,TZANEEN,GREYSTONE,850
LIMPOPO,TZANEEN,HAENERTSBURG,730
LIMPOPO,TZANEEN,HAMAWASHA A H,850
LIMPOPO,TZANEEN,INDUSTRIAL,850
LIMPOPO,TZANEEN,JULESBURG,875
LIMPOPO,TZANEEN,KORTHANNIE A/H,850
LIMPOPO,TZANEEN,LAPARISA,850
LIMPOPO,TZANEEN,LE DAUPHINE,850
LIMPOPO,TZANEEN,LENYENYE,857
LIMPOPO,TZANEEN,LETSITELE,885
LIMPOPO,TZANEEN,LUSHOF A H,850
LIMPOPO,TZANEEN,MANORVLEI A H,850
LIMPOPO,TZANEEN,MASHUTI 581 A H,850
LIMPOPO,TZANEEN,MEDI PARK,850
LIMPOPO,TZANEEN,MIELIEKLOOF,850
LIMPOPO,TZANEEN,MINORVLEI A H,850
LIMPOPO,TZANEEN,NEW INDUSTRIAL,850
LIMPOPO,TZANEEN,PAARDEPLAATS,850
LIMPOPO,TZANEEN,PANORAMA A H,850
LIMPOPO,TZANEEN,POLITSI,850
LIMPOPO,TZANEEN,POMPAGLANA A H,850
LIMPOPO,TZANEEN,PREMIERPARK,850
LIMPOPO,TZANEEN,PUSELA A H,850
LIMPOPO,TZANEEN,RIVERSIDE,850
LIMPOPO,TZANEEN,RONDEFONTEIN,850
LIMPOPO,TZANEEN,SENTRA PARK,850
LIMPOPO,TZANEEN,SIVURAHLI,850
LIMPOPO,TZANEEN,TARENTAALRAND,850
LIMPOPO,TZANEEN,TZANEEN,850
LIMPOPO,TZANEEN,TZANGENI,850
LIMPOPO,TZANEEN,VALENCIA,850
LIMPOPO,TZANEEN,WALMER,850
LIMPOPO,TZANEEN,YARMORNA A H,850
LIMPOPO,VAALWATER,VAALWATER,530
LIMPOPO,VENDA,VENDA,993
LIMPOPO,VIVO,VIVO,924
LIMPOPO,VUWANI,VUWANI,952
LIMPOPO,ZEBEDIELA,ZEBEDIELA,632
MOZAMBIQUE,DONGANE,INHAMBANE,5901
MOZAMBIQUE,INHAMBANE,DONGANE,5901
MOZAMBIQUE,MOZAMBIQUE,BILENE,1005
MOZAMBIQUE,MOZAMBIQUE,MARINA MACANETA,1005
MOZAMBIQUE,MOZAMBIQUE,PONTA DO OURO,1005
MOZAMBIQUE,MOZAMBIQUE,QUISSICO,1005
MOZAMBIQUE,MOZAMBIQUE,VILANCULOS,1005
MOZAMBIQUE,QUISSICO,PRAIA MAR E SOL,5723
MOZAMBIQUE,XAI-XAI,GAZA,0
MPUMALANGA,ALKMAAR,ALKMAAR,1206
MPUMALANGA,AMERSFOORT,AMERSFOORT,2490
MPUMALANGA,AMSTERDAM,AMSTERDAM,2375
MPUMALANGA,BADPLAAS,BADPLAAS,1190
MPUMALANGA,BALFOUR,BALFOUR,2410
MPUMALANGA,BARBERTON,BARBERTON ASIATIC TS,1300
MPUMALANGA,BARBERTON,BARBERTON COLOURED TS,1330
MPUMALANGA,BARBERTON,BARBERTON INDUSTRIAL,1300
MPUMALANGA,BARBERTON,BARBERTON,1300
MPUMALANGA,BARBERTON,CRYSBESTOS,1307
MPUMALANGA,BARBERTON,EMJINDINI,1300
MPUMALANGA,BARBERTON,NEW VILLAGE,1300
MPUMALANGA,BARBERTON,SPEARVILLE,1300
MPUMALANGA,BARBERTON,TONETTI,1303
MPUMALANGA,BELFAST,BELFAST,1100
MPUMALANGA,BELFAST,EKULINDENI,1301
MPUMALANGA,BELFAST,ELUKWATINI,1192
MPUMALANGA,BELFAST,SIYATHUTHUKA,1100
MPUMALANGA,BELFAST,WONDERFONTEIN,1101
MPUMALANGA,BETHAL,BETHAL A H,2310
MPUMALANGA,BETHAL,BETHAL PLOTTE,2310
MPUMALANGA,BETHAL,BETHAL RAND,2310
MPUMALANGA,BETHAL,BETHAL,2310
MPUMALANGA,BETHAL,DAVEL,2320
MPUMALANGA,BETHAL,EMZINONI,2310
MPUMALANGA,BETHAL,MILAN PARK,2310
MPUMALANGA,BETHAL,NEW BETHAL EAST,2310
MPUMALANGA,BETHAL,NEW BETHAL,2310
MPUMALANGA,BURGERSFORT,BURGERSFORT,1150
MPUMALANGA,BUSHBUCKRIDGE,BUSHBUCKRIDGE,1280
MPUMALANGA,CAROLINA,CAROLINA,1185
MPUMALANGA,CAROLINA,SELOBALA,1185
MPUMALANGA,DELMAS,BOTLENG,2210
MPUMALANGA,DELMAS,DELMAS WEST,2210
MPUMALANGA,DELMAS,DELMAS,2210
MPUMALANGA,DELMAS,DROOGEFONTEIN,2210
MPUMALANGA,DELMAS,ELOFF A H,2211
MPUMALANGA,DELMAS,ELOFF,2210
MPUMALANGA,DELMAS,GROOTFONTEIN A H,2210
MPUMALANGA,DELMAS,UNION FOREST PLANTATION,2210
MPUMALANGA,DELMAS,WITKLIF A H,2210
MPUMALANGA,DULLSTROOM,DULLSTROOM,1110
MPUMALANGA,EMGWENYA,EMGWENYA,1201
MPUMALANGA,ERMELO,BREYTEN,2330
MPUMALANGA,ERMELO,CASSIM PARK,2351
MPUMALANGA,ERMELO,CHRISSIESMEER,2332
MPUMALANGA,ERMELO,DE BRUINPARK,2351
MPUMALANGA,ERMELO,DUNDONALD,2336
MPUMALANGA,ERMELO,ERMELO,2351
MPUMALANGA,ERMELO,ETHADAKUKANYA,2350
MPUMALANGA,ERMELO,EVERESTPARK,2351
MPUMALANGA,ERMELO,EZAMOKUHLE,2350
MPUMALANGA,ERMELO,GEORGE BOTHA PARK,2351
MPUMALANGA,ERMELO,JOHN VORSTERPARK,2351
MPUMALANGA,ERMELO,KHUMA,2350
MPUMALANGA,ERMELO,KLIPBOU,2351
MPUMALANGA,ERMELO,KWAZANELE,2330
MPUMALANGA,ERMELO,LOTHAIR,2370
MPUMALANGA,ERMELO,NEDERLANDPARK,2351
MPUMALANGA,ERMELO,NUCAM,2355
MPUMALANGA,ERMELO,PHUMULA,2351
MPUMALANGA,ERMELO,SHEEPMOOR,2352
MPUMALANGA,ERMELO,TEMBISA,2351
MPUMALANGA,ERMELO,THE BROOK,2334
MPUMALANGA,ERMELO,WARBURTON,2333
MPUMALANGA,ERMELO,WESSELTON,2350
MPUMALANGA,ERMELO,WHITE CITY,2351
MPUMALANGA,GRASKOP,BOURKES LUCK,1272
MPUMALANGA,GRASKOP,GRASKOP,1270
MPUMALANGA,GREYLINGSTAD,GREYLINGSTAD,2415
MPUMALANGA,GROBLERSDAL,HEREFORD,470
MPUMALANGA,GROBLERSDAL,LOSKOP,470
MPUMALANGA,GROBLERSDAL,MOTETEMA,473
MPUMALANGA,GROOTVLEI,GROOTVLEI,2420
MPUMALANGA,GROOTVLEI,MAGALIESKRUIN,2420
MPUMALANGA,HAZYVIEW,HAZYVIEW,1242
MPUMALANGA,HECTORSPRUIT,HECTORSPRUIT,1330
MPUMALANGA,HENDRINA,HENDRINA,1095
MPUMALANGA,KAAPSCHE HOOP,KAAPSCHE HOOP,1200
MPUMALANGA,KOMATIPOORT,KOMATIPOORT,1340
MPUMALANGA,KRIEL,KRIEL,2271
MPUMALANGA,KRIEL,RIETSPRUIT,2231
MPUMALANGA,KRIEL,THUBELIHLE,2276
MPUMALANGA,LESLIE,LEANDRA,2265
MPUMALANGA,LESLIE,LEBOHANG,2265
MPUMALANGA,LESLIE,LESLIE,2265
MPUMALANGA,LYDENBURG,LYDENBURG ASIATIC TS,1120
MPUMALANGA,LYDENBURG,LYDENBURG COLOURED TS,1120
MPUMALANGA,LYDENBURG,LYDENBURG,1120
MPUMALANGA,LYDENBURG,MASHISHING,1123
MPUMALANGA,LYDENBURG,OHRIGSTAD,1122
MPUMALANGA,MACHADODORP,MACHADODORP,1170
MPUMALANGA,MALELANE,MALELANE,1320
MPUMALANGA,MARBLE HALL,AARDRAND,450
MPUMALANGA,MARBLE HALL,ARABIEDAM,464
MPUMALANGA,MARBLE HALL,MARBLE HALL,450
MPUMALANGA,MARBLE HALL,NAZARETH,450
MPUMALANGA,MARBLE HALL,SLEUTELFONTEIN,465
MPUMALANGA,MARBLE HALL,STRYDMAG,455
MPUMALANGA,MARBLE HALL,VOORREG,451
MPUMALANGA,MARLOTH PARK,MARLOTH PARK,1320
MPUMALANGA,MIDDELBURG,AERORAND,1050
MPUMALANGA,MIDDELBURG,ARNOT,1051
MPUMALANGA,MIDDELBURG,CLUBVILLE,1050
MPUMALANGA,MIDDELBURG,CROMEVILLE,1050
MPUMALANGA,MIDDELBURG,DENNESIG,1050
MPUMALANGA,MIDDELBURG,EASTDENE,1050
MPUMALANGA,MIDDELBURG,GHOLFSIG,1050
MPUMALANGA,MIDDELBURG,GROENKOL,1050
MPUMALANGA,MIDDELBURG,KANONKOP,1050
MPUMALANGA,MIDDELBURG,KRANSPOORT,1050
MPUMALANGA,MIDDELBURG,LAERSDRIF,1065
MPUMALANGA,MIDDELBURG,MHLUZI,1050
MPUMALANGA,MIDDELBURG,MIDDELBURG CENTRAL,1050
MPUMALANGA,MIDDELBURG,MIDDELBURG SOUTH,1050
MPUMALANGA,MIDDELBURG,MIDDELBURG,1055
MPUMALANGA,MIDDELBURG,MIDLANDS ESTATE,1050
MPUMALANGA,MIDDELBURG,MINERALIA,1050
MPUMALANGA,MIDDELBURG,MOUNTAIN VIEW,1050
MPUMALANGA,MIDDELBURG,NAZARETH,1050
MPUMALANGA,MIDDELBURG,PULLENS HOPE,1096
MPUMALANGA,MIDDELBURG,ROCKVILLE,1050
MPUMALANGA,MIDDELBURG,ROOSSENEKAL,1066
MPUMALANGA,MIDDELBURG,SELONS RIVER,1054
MPUMALANGA,MIDDELBURG,STOFFBERG,1056
MPUMALANGA,MIDDELBURG,THEMBISA,1055
MPUMALANGA,MIDDELBURG,TONTELDOOS,1111
MPUMALANGA,MIDDELBURG,VAALBANK,1050
MPUMALANGA,NELSPRUIT,ACORNHOEK,1360
MPUMALANGA,NELSPRUIT,BARVALE,1202
MPUMALANGA,NELSPRUIT,COTTONDALE,1361
MPUMALANGA,NELSPRUIT,DYKSRUS,1201
MPUMALANGA,NELSPRUIT,KAAPMUIDEN,1295
MPUMALANGA,NELSPRUIT,KAMAGUGU,1201
MPUMALANGA,NELSPRUIT,KANYAMAZANE REFERENCE BLOCK,1201
MPUMALANGA,NELSPRUIT,KANYAMAZANE TOWNSHIP,1201
MPUMALANGA,NELSPRUIT,KANYAMAZANE,1201
MPUMALANGA,NELSPRUIT,KARINO,1204
MPUMALANGA,NELSPRUIT,KIEPERSOL,1241
MPUMALANGA,NELSPRUIT,MATSULU REFERENCE BLOCK,1201
MPUMALANGA,NELSPRUIT,MATSULU TOWNSHIP,1201
MPUMALANGA,NELSPRUIT,MKHUHLU,1200
MPUMALANGA,NELSPRUIT,NELINDIA,1201
MPUMALANGA,NELSPRUIT,NELSPRUIT GOLF CLUB,1201
MPUMALANGA,NELSPRUIT,NELSPRUIT INDUSTRIAL,1201
MPUMALANGA,NELSPRUIT,NELSPRUIT TOWN,1201
MPUMALANGA,NELSPRUIT,NELSPRUIT,1201
MPUMALANGA,NELSPRUIT,NELSVILLE,1201
MPUMALANGA,NELSPRUIT,NGODWANA,1209
MPUMALANGA,NELSPRUIT,PUMALANGA A H,1201
MPUMALANGA,NELSPRUIT,RIVERSIDE INDUSTRIAL PARK,1201
MPUMALANGA,NELSPRUIT,RIVERSIDE MALL,1201
MPUMALANGA,NELSPRUIT,RIVERSIDE PARK,1201
MPUMALANGA,NELSPRUIT,SCHAGEN,1207
MPUMALANGA,NELSPRUIT,SONHEUWEL EXT 1,1200
MPUMALANGA,NELSPRUIT,SONHEUWEL EXT 2,1200
MPUMALANGA,NELSPRUIT,SONHEUWEL,1200
MPUMALANGA,NELSPRUIT,STEILTES,1201
MPUMALANGA,NELSPRUIT,STONEHENGE TOWN,1201
MPUMALANGA,NELSPRUIT,STONEHENGE,1201
MPUMALANGA,NELSPRUIT,THULAMAHASHE,1365
MPUMALANGA,NELSPRUIT,UITSIG LANDGOED THE REST,1201
MPUMALANGA,NELSPRUIT,VALENCIA PARK,1201
MPUMALANGA,NELSPRUIT,VINTONIA,1200
